0.4999999999999952, 0.7912477722139812, 0.49999999999999734, 0.6333333333333333, 0.9085833333333333, 1.0, 1.0, 0.6488413547237076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0.49999999999999384, 0.8803743319287763, 0.49999999999999734, 0.5666666666666667, 0.88525, 0.98425, 1.0, 0.6488413547237076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0.49999999999999367, 0.8875044567059599, 0.49999999999999734, 0.5583333333333333, 0.8823333333333333, 0.9813333333333333, 1.0, 0.6488413547237076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0.49999999999999184, 0.9071122998432148, 0.49999999999999734, 0.4666666666666667, 0.85025, 0.94925, 1.0, 0.6488413547237076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0.4999999999999911, 0.8875044567059599, 0.49999999999999734, 0.43333333333333335, 0.8385833333333333, 0.9375833333333333, 1.0, 0.6488413547237076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0.4999999999999903, 0.8429411768485624, 0.49999999999999734, 0.39166666666666666, 0.8240000000000001, 0.9230000000000002, 1.0, 0.6488413547237076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0.4999999999999896, 0.7912477722139812, 0.49999999999999734, 0.35833333333333334, 0.8123333333333335, 0.9113333333333334, 1.0, 0.6488413547237076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0.49999999999998923, 0.760053476313803, 0.49999999999999734, 0.3416666666666667, 0.8065000000000001, 0.9055000000000001, 1.0, 0.6488413547237076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0.4999999999999884, 0.6664705886132682, 0.49999999999999734, 0.3, 0.7919166666666668, 0.8909166666666668, 1.0, 0.6488413547237076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0.4999999999999879, 0.599625668827172, 0.49999999999999734, 0.275, 0.7831666666666669, 0.8821666666666669, 1.0, 0.6488413547237076, 0.99025, 1.0, 0.42602495543672014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
